question,link,answer
庄子对于孔子是什么态度？,https://www.zhihu.com/question/28738644/answer/2755073344,"《庄子》中孔子形象的出场率最高，但不是固定的，概有四种。
极具智慧的哲人
虚心好学的读书人
忠厚实在的长者
热心权谋、四处奔走的政治家
目前学界一般将其概括为三类：
作为道家的代表人物而倍受推崇
作为道家的崇尚者逐步改进
作为儒家的代表人物而遭到批判
《庄子》并非一人所作，讨论本问题，只需讨论《庄子内篇》中的孔子。
庄子对孔子这个人有什么态度呢？从书中是看不出来的。庄子把孔子寓言化了。
《庄子》书中的孔子，是一个寓言人物，与颜成子游没有区别，与叔山无趾没有区别，与宣传葡萄酸的狐狸没有区别。
从《内篇》看，孔子或作为被请教的高人，或作为在高人面前自愧不如的谦者，均未看出庄子对孔子的激烈批判和恶意嘲讽。
从另一个角度看，《论语》中“天下有道则现，无道则隐”、“道不行，乘桴游于海”、《侍坐》篇中的“吾与点也”，孔子也表现出一些道家思想的倾向性。
相传道家中高尚人物，对孔子也都十分客气，老子赠予孔子箴言，《论语》中楚国狂接舆将孔子比作凤鸟，这是很高的赞誉，奈何生不逢时，无法施展其抱负，故劝其归去。
庄子在借用孔子的形象时，也并无嘲讽批判，反而有一点同情和赏识。《庄子》书中关于孔子的一切，只是三言之一的“寓言”。
换句话说，仅从《内篇》看，庄子既没有刻意批判孔子，也并没有刻意捧孔子。庄子批判的是热心权谋、四处奔走的政治家，赞扬的是极具智慧的哲人。这些人在文中名叫“孔子”，但归根究底只是一个寓言人物。
在运用孔子这一形象时，庄子“宅心仁厚”的做法让我相信，倒是可能会产生一些得道之人的生不逢时、不合时宜的同情和相惜。
————————————————————————————
参考；
论语译注
庄子今注今译
历史上的孔子形象一政治与文化语境下的孔子和儒学
新编中国哲学史
论《孟子》、《庄子》中的孔子形象 On the Image of Confucius in Mencius and Zhuangtze
论庄子眼中的孔子形象
论《庄子·内篇》中的孔子"
庄子对于孔子是什么态度？,https://www.zhihu.com/question/28738644/answer/2755073344,"庄子的思想真的是非常的超脱。
那句窃珠者诛，窃国者侯，真的是把我给震惊到了。
孔子的思想逻辑是把国家治理好，就好像给一个宝物装上了铁箱子，遇到了普通的盗贼，人家当然无可奈何。
但是遇到田氏代齐这种欺世大盗，人家巴不得你把国家治理的好，就好像盗贼直接连着你箱子抢走，巴不得箱子做的越牢固越好。"
庄子对于孔子是什么态度？,https://www.zhihu.com/question/28738644/answer/2755073344,"曾经我也觉得庄子是境界很高的人，他却老是黑孔子，很不厚道。但是从这两年2020年开始切身体会庄子为什么骂孔子。
那是因为庄子的时代已经被孔子强推的高尚道德情操道德绑架了。比如说孔子觉得葬礼要怎么办才体面，要怎么哭才合乎礼仪……所以庄子就有《大宗师》等表明自己对生死的态度，可以说和孔子那套截然相反的观点！很多人说庄子是捧孔子，我觉得太可笑了。庄子对死人唱歌，那在孔子观念是大逆不道。庄子这种道家阔达的理想自由主义受到各种孔子道德绑架，不骂孔子才怪。在庄子老子眼里拿生老病死这样的东西来作秀这才恶心。老子这两年也明暗的骂这时代的道德绑架无数遍。
庄子还有很多虽然表面没骂孔子，但只是借孔子表达自己观点，是“高级黑”。就好把比逍遥快活出自释迦之口。
总之庄子与老子的思想是相通的，和孔子则是180度相反的，庄子老子不会道德绑架，你信不信老子关老子屁事啊?但孔子会道德绑架甚至律法强制，如古代不“守孝三年”可入刑。道家骂儒家我觉得并无不妥，反而是理所当然的率真行为，你逆大道还不能被骂?在老庄眼里本来就“不尚贤”“上德无德”“圣人无名”，孔子在老庄眼里并不是什么真圣人，只是当时网红或欺世盗名之人。所以才有“圣人不死大盗不止”
老子两千多年前早看透这世界包括人，人性。却与孔子那套天下心，崇高仁义主流价值观截然相反。不尚贤，上德无德，有无相生……有多少心忧天下就有多少人想做皇帝，天下更乱，这另一种意义天下大乱正是“天下心”鬼佬圣母心泛滥而致，他们为表现自己崇高而无限的造作。老子始终认为世界没问题也不会出问题，地球依然那样转，有问题的总是人
庄子生死齐一，不喜生恶死，只不过是很平常的物质转变，人又化为“虫臂老鼠肝”也符合物理化学守恒定律。拿死人作秀有何实际意义?有，古代有举孝廉，可做大官发大财名利权三收。而代价很多正常人不“守孝三年”能入刑。今普通生活不戴罩，回家过年都会受处罚?！有过之无不及，都是名利权作怪，当你无为了就是所谓“神人无功圣人无名”天下太平了，那些出名的所谓圣人老子一个都瞧不起。
20221029补充：有人说没有道德绑架 ，古代不守孝没入刑? 就说现在，你试试不去插喉咙，看有没有正令强制，没收到吓唬短信吗？被拘的还少吗?没有去杀人放火，你啥都不干都会成为犯人！不去做正确伟大高尚的事会犯罪！孔老二就是鼓吹正确伟大高尚的鼻祖！/《@》-+“！@”-——*~+%@……﹌()"
庄子思想的危害有什么？,https://www.zhihu.com/question/22823941/answer/59745852,"鲲鹏之变，人打破了认知的屏障，人没法被知识，语言局限了，视野开阔了，人就不好控制了。
齐生死，让人摆脱对死亡无知的恐惧，走出悦生恶死的泥潭，会影响人们不再过度医疗，不利于消医疗消费和财富流通的。
齐是非，反对劳神明而为一，让那些要统一大家的思想，统一人们的是非标准的努力都白费了。只能百花齐放，却不能拧成一股绳，只能是繁荣昌盛的一盘散沙。
齐物我，天地与我并生，万物与我为一，让贵贱尊卑的人为设定失去了合理性，同时让大众丧失服从性，让社会管理成本上升。
看生命贵于名利，甚至贵于天下，让人们不再被名利所裹挟，也让那些为了权力而不顾性命的人黯然，失去了意义
为善不近名，为恶不近刑，让人养护身心，成为自己的生命和精神的主宰，就无法再用道德，世俗，生存资源对其进行绑架，不利于管理统治。
反对“圣人”之治，“圣人不死，大盗不止”，让打着仁义道德的旗帜，喊着为民口号，实行君主专制统治者原形毕显，这种一针见血看透真相，让人觉得生活不再美好。
作为一个家天下的君王的角度，庄子思想的危害很多，只有正确解读，往虚无，修仙，养生方面解读，才会消解掉其危害。"
庄子思想的危害有什么？,https://www.zhihu.com/question/22823941/answer/59745852,"庄子思想的危害性在于：
让并非真正有智慧的人认为他们获得了智慧。
让试图逃避现实的人更加沉浸于自我。
让根本不明白庄子在说什么的人认为庄子的思想是有害的。
以上。"
庄子思想的危害有什么？,https://www.zhihu.com/question/22823941/answer/59745852,"庄子思想的核心有七个词：
有待、无待，有己、无己，齐生死、齐是非、齐物我。
作为战国文化圈的泥石流，用两个字形容庄子——那就是「快乐」。
如果有危害，那可能就是让试图摆烂的人，通过庄子的思想麻痹自己吧……

很久很久以前，北方有个巨大的游泳池叫北海，北海里有条很大的鱼叫鲲。


每天没啥事干，鲲就幸福快乐地游泳压水花。
自由泳、蝶泳、蛙泳、
……


有一天，天气预报说寒潮要来了，鲲不想冻死，于是跳起来穿上了羽绒服，哦不——
是变成了一只大鸟！
这只大鸟叫鹏，它要使劲儿往南海飞。鹏特别大，翅膀一动就飞越了平流层。


因此，我们还可以叫它越云鹏。
跟大鹏比，地面上有很多小东西，比如蝉、小斑鸠、小麻雀，它们会凑在一起聊闲天儿：


看到没，这就是大和小的区别。


眼熟吧，这是庄子《逍遥游》里的经典故事，经典到啥程度呢？
这么说吧，高考会考！
《逍遥游》很重要哦，圈内有个说法，你如果没时间读《庄子》全文，


剩下的一半，你还想弄懂的话，


先别急着翻书，全是文言文，你确定看得懂？
混子哥先带你了解下庄子这个人：
一、庄子这个人


庄子，宋国人——宋国属于战国时期三四线小国，大概在现在的河南——曾荣获「战国故事大王」「辩论王者」「宅男导师」等荣誉称号。
战国有啥特点？
同样是打架，咱们拿春秋出来对比，就好理解了：


战国乱了两百多年，最后被秦国包了圆儿，庄子活了大概八十三年，赶上了商鞅变法之后秦国发展国力的全过程。在这段时间里，小国不断被灭，只剩七个大国相爱相杀，史称战国七雄。
局势大概是这样：


跟庄子同时期的网红和名人，你熟悉的有这些：




没想到吧，庄子可能还给屈原的朋友圈点过赞呢。
你瞅瞅这些人，有投江的骚客，有用儒家学说救世的高才生，有变法改革的高管，有身居高位的霸道女总裁，每个人单拎出来，都是不怎么省油的灯。说到庄子，绝对是战国文化圈的一股泥石流，混子哥帮你总结了庄子的三大性格特点：


性格 1：毒舌 + 杠精
庄子日常生活中穷得响叮当，但你要想嘲笑他，他分分钟跟你急，并且凭着有文化，骂人都不带脏字。
据说有一次，庄子家里揭不开电饭锅了，于是跑到监河侯家里借米，监河侯说：


庄子有点儿不开心，立马给监河侯讲了个故事，说他在来的路上，遇到一条鱼向他求救——


鱼听完大概是这个表情：




这里庄子贡献了一个成语「涸辙之鲋（fù）」，说的是困境中亟待援救的人，也讽刺了监河侯这种不救急，反而说风凉话的虚伪的人。
还有个小故事，也能体现庄子的毒舌功夫。
宋国有个叫曹商的人，他替宋王到秦国出差，因为活儿干得不错，宋王和秦王都赏赐了他很多跑车。
曹商见了庄子，开始炫耀：


庄子笑了笑说，听说秦王有病，悬赏名医，能治脓疮、挤痘痘的，就赏一辆车，治的部位越低下，奖励也就越多。




够毒舌了吧……
除了毒舌，庄子还喜欢辩论，是个逻辑鬼才，曾多次获得「宋国年度最佳辩手」「战国辩论王者」称号。
哲学史上最著名的一次辩论——濠梁之辩，就出自庄子和他的死党惠子的故事：




性格 2：爱自由，不爱上班
据说有一天，庄子在河边钓鱼，来了两位楚国的人力主管。


庄子 45 度角仰望天空，又讲了个小故事。
他听说楚国有只神龟，死了已经有三千年了，龟壳被楚王供起来占卜用。
你们说，这只可爱的小龟龟，






庄子没怎么上过班，据说当过一次小官，还是为了逃兵役。庄子是个爱自由的男人，他将荣华富贵视若浮云。
性格 3：看得开
庄子有个老婆，叫钟离氏，不幸去世了，惠子来庄子家参加葬礼，结果看到他在家里搞 KTV 唱歌。


庄子赶忙解释说：来，惠大哥你坐下，咱俩唠唠心里话……"
庄子思想的危害有什么？,https://www.zhihu.com/question/22823941/answer/59745852,"《庄子》这本书用预言的写法，把想说的话藏在了预言的背后，这样做就不容易被历代君王大臣删改，因为看不懂，就当作一般的文学著作放过了。所以说，庄子学说是超级精英主义，并不需要所有人看得懂。
《逍遥游》讲的是总论。算是广告篇，告诉你读了这本书并且照着书中写的去做，虽然会很辛苦，但是会有很棒的体验哦。大鹏鸟虽然需要飞上天的条件很严格，但是要比小虫，小麻雀要体会的更多。还有宋荣子列御寇等一些境界的对比。
《齐物论》讲的是如何去客观看待事物，消除自己的分别心。比如猴子朝三暮四，暮四朝三，其实最后都差不多；毛嫱丽姬，沉鱼落雁，动物真觉得她们美吗？美不要你以为我要我以为。
《养生主》是教人去寻找自己内心的渴望，去用技能的修炼来长养自己的内心，庖丁解牛从技术去追求道。
《人间世》告诉我们如何与人相处。颜回要出国做官了，为了检验颜回是否能和国王相处，三次师徒对决。以及无用之用的定义。
《徳充符》是对比了内心美和外表美的分别以及如何达到内心美。写了几个受人欢迎的丑八怪。
《大宗师》是罗列了成为真人的表现，也就是庄子希望大家修炼成怎么样的人。算是一个问卷调查。
《应帝王》人应该如何帮助别人才是对的。混沌被凿了七窍然后死了，帮人也不要你以为我要我以为。
上面概括的并不是分准确，但算是有个基本模型了。可以看出，《庄子》这本书的理论，环环相扣，层层递进，主要是讲一个人如何修炼自己的内心，成为一个逍遥的人。逍遥指的是一种内心的独立，不被外界所干扰一种内心平静的快乐，是要书中诸多的条例，并且大量练习才能达到的一种心境。并不是说那种无拘无束的放浪形骸，脑子里简单想一想就能达到的境界。
综上所述，如果说有个人读庄子的学说产生了危害，那么这个人读佛家学说，儒家学说都可以产生危害。因为此人不愿意深入去了解经典，没有独立的思考，只是把它当做自己做不靠谱的事的借口。同样是刀，可以救人也可以杀人。
要说庄子学说对中国后世的影响，可能学说本身并没有太大影响，因为大家都是看个特效乐呵乐呵。后人创立了道教，其实和庄子学说没太大关系了，只是借用了一下名字。
哦对，想起来了，庄子的文学造诣登峰造极，《庄子》一书中出现了大量原创词汇，比如朝三暮四，每况愈下（原文是每下愈况），天籁，庖丁解牛，望洋兴叹，至今还被人使用，说明几千年了还没有更好的词汇可以代替，简直是文学界的天皇巨星。"
庄子思想的危害有什么？,https://www.zhihu.com/question/22823941/answer/59745852,"与其说庄子思想有危害，不如说如果不能正确理解庄子思想，会产生危害。
要正确理解庄子思想，离不开时代背景。庄子所处的时代，是一个大乱世，战争、饥荒、死亡、瘟疫、暴政……等等灾祸横行。庄子在这样的时代看不到希望，只想逃避，庄子的思想看似逍遥，其实带着一种深深的悲哀和无奈。
为什么庄子思想到了魏晋时期才流行开来？因为魏晋同样是个乱世。
假如不能结合时代背景来读庄子的书，最后恐怕只能读成得过且过的废人。"
庄子是个无情的人还是一个有情的人?,https://www.zhihu.com/question/352484387/answer/958571799,"我原以为庄子是个很潇洒的人，大家都知道他名言“相濡以沫 不如相忘于江湖”，直到看了这段，庄子送葬，过惠子墓。。
回头对随从说：“郢都有个人，不小心让一星点白灰粘在鼻尖上，就像苍蝇翅膀那么薄的一丁点，于是他让匠石替他削掉。匠石挥起一把巨大的斧子，随风呼呼作响，向鼻端挥去。。。结果。。泥点尽除而鼻子丝毫不伤，郢都人纹丝不动，神色不变。宋元君听说此事后，把匠石召去，说道：‘替我再做一遍看看呢。’匠石说道：‘臣下的绝活还在，但我的对手已经死去很久了！’。。自从先生去世，我再也没有对手了，我再也没有可以说话的人了！”
于是我被深深的震撼了，并且觉得天底下没有比庄子更懂感情的人了"
庄子是个无情的人还是一个有情的人?,https://www.zhihu.com/question/352484387/answer/958571799,"那要看这“情”是什么。
庄子之学，似远人而近天，不入人世，不受三皇五帝束缚，见乱世亦不入朝堂救万民于水火，全人身保天性，可谓于人世无情，而独逍遥于太虚。
庄子之文，在那看似无情的背后皆是那对人世的深深眷恋，但庄子所关注的，是个体的快乐，以一种奇诡诙谐的手法进入一种与天相通与道合一的美学境界。这一境界，是抽象的对集体的人的否定、具体的对个体的人的肯定，与抽象的肯定、具体的否定刚好相反，因此，虽非庄子意，到底也对人世有所益处。尽管如此，因着儒道互补同源于巫的传统，在庄子的文里，总是或隐或现出人身内天地的气的流行，虽以丑怪之美而贵神于形貌，然崇敬一己之气血而有同于禽兽之嫌疑，这亦不能不说是对人的否定。
然则，正是庄子的美学，让我们看到了中国文化的核心——是逍遥而非拯救。救万民于水火是圣人的功业，神人的伟绩，却非蝼蚁之人所应当追求的。且看西方基督降世以来，神以肉身临世而拯救万民，他欲拯救，而其所留存的教义却化为了绵延的甚至是可笑的宗教战争。可谓是抽象的肯定了全人类，具体的否定了现实的个人，可谓有情乎?无情之至也。
再看中国，自周公以至孔子，总以保皇帝而为贵。庄子却以天之逍遥意批判人世，认为个体的人是高于集体的事业，这不能不说有一种虚无主义的嫌疑。然而庄子将他的理想放置于乌何有之乡，可谓清醒地自觉地意识到这一理想的不可实现性，尽管不可实现而仍一力如此，这便不是虚无了，而是一种生存策略。这一下意识的生存策略最终以一种逍遥的美学境界而告终。是审美而非激情，是与自然相通的审美愉悦，他有着自然的外在性(相对于人的肉体的外在的自然)，因而不会完全转为内在的理性，从而走向极端地理性主义。这一自然，是自然宗教意义上的自然，有着对自然宇宙的崇拜情节在里面，因而也有着慰藉人心的功用，不会完全使得人心挂落而走向彻底的虚无。也因为是审美愉悦而非激情净化，因此他不会走向一种因自我灵魂的净化而反向地贬弃人的肉体进而否定人自身，他仍然肯定着人的肉体并将这人的肉体视做了自然的一部分，从而始终维系着一种情理结构的审美愉悦：既不会彻底否定感性走向虚无，也不会彻底否定理性走向动物。庄子，他所塑造的审美心理，使得国人在最疯狂的年代，仍然可以在一种勉强称为“意识形态美学”的氛围里，保留着最后一份清醒。因此，可以说，庄子的情，是一种以反面的批判的否定的形式肯定着人的情感以至于人自身。但庄子到底还是有些虚君的味道，掩耳盗铃地无视中心(皇帝)的存在，这确是有些不能令人满意的。但在现代社会仍有中心的今天，这一份责问往往也只能化为某种无可奈何的沉默与莫可名状的自我嘲讽。但美的特殊性告诉我们，死水微澜亦或者是花团锦簇，谁知道呢?
你问庄子，对于人世到底是有情还是无情?
庄子也很想知道，对于那无可言说的老虎，人真的可以好好相处不被吃掉吗?
小和尚哟，下山的时候，遇见老虎，不要看哦，看一眼，你就万年苦修也化为粪土。
可是啊，对于美的渴求，不正是人的天性吗?(亚里士多德也说过，人是天生的政治动物)"
庄子是个无情的人还是一个有情的人?,https://www.zhihu.com/question/352484387/answer/958571799,"说到庄子，绝对是战国文化圈的一股泥石流：毒舌加杠精，不爱上班爱自由，还十分看得开。
用两个字形容他的生活——那就是「快乐」……
——————————
很久很久以前，北方有个巨大的游泳池叫北海，北海里有条很大的鱼叫鲲。
每天没啥事干，鲲就幸福快乐地游泳压水花。
自由泳、蝶泳、蛙泳、
……

有一天，天气预报说寒潮要来了，鲲不想冻死，于是跳起来穿上了羽绒服，哦不——
是变成了一只大鸟！
这只大鸟叫鹏，它要使劲儿往南海飞。鹏特别大，翅膀一动就飞越了平流层。
因此，我们还可以叫它越云鹏。
跟大鹏比，地面上有很多小东西，比如蝉、小斑鸠、小麻雀，它们会凑在一起聊闲天儿：
看到没，这就是大和小的区别。

眼熟吧，这是庄子《逍遥游》里的经典故事，经典到啥程度呢？
这么说吧，高考会考！
《逍遥游》很重要哦，圈内有个说法，你如果没时间读《庄子》全文，
剩下的一半，你还想弄懂的话，
先别急着翻书，全是文言文，你确定看得懂？
混子哥先带你了解下庄子这个人：
一、庄子这个人
庄子，宋国人——宋国属于战国时期三四线小国，大概在现在的河南——曾荣获「战国故事大王」「辩论王者」「宅男导师」等荣誉称号。
战国有啥特点？
同样是打架，咱们拿春秋出来对比，就好理解了：
战国乱了两百多年，最后被秦国包了圆儿，庄子活了大概八十三年，赶上了商鞅变法之后秦国发展国力的全过程。在这段时间里，小国不断被灭，只剩七个大国相爱相杀，史称战国七雄。
局势大概是这样：
跟庄子同时期的网红和名人，你熟悉的有这些：
没想到吧，庄子可能还给屈原的朋友圈点过赞呢。
你瞅瞅这些人，有投江的骚客，有用儒家学说救世的高才生，有变法改革的高管，有身居高位的霸道女总裁，每个人单拎出来，都是不怎么省油的灯。说到庄子，绝对是战国文化圈的一股泥石流，混子哥帮你总结了庄子的三大性格特点：
性格 1：毒舌 + 杠精
庄子日常生活中穷得响叮当，但你要想嘲笑他，他分分钟跟你急，并且凭着有文化，骂人都不带脏字。
据说有一次，庄子家里揭不开电饭锅了，于是跑到监河侯家里借米，监河侯说：
庄子有点儿不开心，立马给监河侯讲了个故事，说他在来的路上，遇到一条鱼向他求救——
鱼听完大概是这个表情：

这里庄子贡献了一个成语「涸辙之鲋（fù）」，说的是困境中亟待援救的人，也讽刺了监河侯这种不救急，反而说风凉话的虚伪的人。
还有个小故事，也能体现庄子的毒舌功夫。
宋国有个叫曹商的人，他替宋王到秦国出差，因为活儿干得不错，宋王和秦王都赏赐了他很多跑车。
曹商见了庄子，开始炫耀："
如何理解庄子《逍遥游》的思想？,https://www.zhihu.com/question/20596156/answer/70671952,"谈些拙见。
读《逍遥游》，想要知道怎样”逍遥“，达到绝对的自由，其实只读一句就可以了，就是：
”若夫乘天地之正，而御六气之辩，以游无穷者，彼且恶乎待哉“。
解释一下：想要达到绝对的自由，需要顺应天地本有的样子，驾驭六气的变化，这样就可以不受时间与空间的束缚而逍遥自由，不需要凭借任何外物。
然而如果你只读这一句，也许意思上能够明了何为真正的逍遥和绝对的自由，但思想上仍无法与庄子相通，因为庄子为了说明”顺应自然“这个简单的似乎无可辩驳的观点，在《逍遥游》中不断地先立而后破，以让人体会何谓”小大之辩“（小与大的区别），即”齐小大“的观点。
如何理解”齐小大“？绝大多数人会从朝菌、蟪蛄、冥灵、大椿、彭祖来入手。但实际上，”齐小大“的思想是贯穿《逍遥游》整篇文章的。
什么是”鲲“？在《逍遥游》中，鲲就是大鱼，然而实际上，古时鲲有小鱼之意。多小呢？鱼卵见过吧，在古人眼里小到不能再小。庄子以鱼子的称谓命名硕大无朋的鱼，这是庄子“齐小大”思想体现其一。
什么是”鹏“？鹏是大鸟，且有远志。故人多以鹏字取名，岳飞字鹏举就是一例。然而庄子《逍遥游》里的鹏果真寓意如此么？庄子真的对鹏是完全肯定的态度吗？如果是这样，那么鹏就应该能做到前文所说的“乘天地之正”一句，不需要倚靠任何事物，达到绝对的自由，真正的逍遥的境界。然而鹏却“去以六月息者也”（凭借六月的大风离开）。由此可见，大鹏鸟看似励志逍遥，实际上庄子是先给人造成一种假象，让人觉得鹏很厉害，再间接否定这只大鸟，告诉我们别看它大，大未必就厉害。这是庄子“齐小大”思想体现其二。所以庄子这个人，思维敏捷，口齿灵活，给人下套分分钟把人绕进去，人还不自知。也不知道庄子老人家，是真想点醒梦中人呢，还是只想摆渡有缘人。
庄子在阐述“齐小大”时，不单将小隐含在大中，将大否定，以避免我们对其产生相对于小的倾向，还通过两组小和大PK的PK，来进一步说明“齐小大”。第一组小和大的PK是蜩与学鸠笑大鹏鸟、斥鴳笑大鹏鸟。这看似两组PK实际上表达的是一个意思，从蜩与学鸠和斥鴳那小人得志的嘴脸，我们就知道庄子要告诉我们以小笑大不可取。那么以大笑小可取吗？仍不。第二组PK在宋荣子犹然笑的例子中，庄子告诉我们哪怕宋荣子这人能够清清楚楚地分辨外界与内我的差别而不受其影响，对于世间的功名利禄并不会拼命追求，但实际上仍不能“逍遥”，因为他“犹有未树”，未树的是什么？就是他以大笑小所体现出来的我们姑且称之为狭隘之心吧，因为真正逍遥的人，无论他是“大”还是“小”，他完全没有概念上的区分，所以更谈不上“比”的心理。他面对比己“大”或“小”的事物，体验与感受都是完全一样的。从这两组PK中我们可以看出，以大笑小不可取，以小笑大也不可取。此为“齐小大”思想体现其三。

前面提到的朝菌、蟪蛄、冥灵、大椿、彭祖比较易懂，就不做详细解释，此为”齐小大“思想体现其四。

庄子先立大鹏鸟，然后而破之，立冥灵而后以大椿破之，立彭祖而后以冥灵大椿破之，立宋荣子而后以列子破之，立列子而后以”有所待“破之（这之间省略了多到数不清的类似关系）。庄子就是这样让我们领会到“齐小大”的思想的。
如果你说庄子列的那些相对的“大”都太扯了，都存在于神话传说中，那庄子也不忘给你把抬杠的后路堵死，他说：
天之苍苍，其正色邪？其远而无所至极邪？
（天空呈现出的深蓝色，是它真正的颜色吗？还是天空离我们太遥远以至于我们的双眼并无法看到天尽头它原本的样子？
我记得前段日子在知乎上看到了一个答案，
宇宙中有哪些超乎一般人想象的现象？ - Mandelbrot 的回答
，答主经过一系列的证明，说夜空是明亮的，只是我们看不见。这结论和庄子这个压根不知宇宙为何的垂钓小老头两千年前的看法不谋而合，真让我不寒而栗——他不仅思维敏捷伶牙俐齿，还有令人怖惧的洞悉力，科学发展至今的成果，竟被他一语道破。现在你想想看，你以为冥灵大椿彭祖不存在，是你没见过，还是真没有？你以为比他们“大”的事物不存在，是你压根就没听说过，还是真没有？庄子把你引入他的理论体系中，你只好自认倒霉，因为他总是可以自洽。至于“小之又小”的例子呢，庄子压根不屑于给你举例了，刚说了，庄子只摆渡有缘人。
最后再来说说怎样达到绝对的自由，也就是真正的“逍遥”。
“若夫乘天地之正，而御六气之辩，以游无穷者，彼且恶乎待哉“。
顺应天地本有的样子，驾驭六气的变化，这样就可以不受时间与空间的束缚而逍遥自由，不需要凭借任何外物（而逍遥了）。
这段话非常的抽象，我用几个实例来说明一下。
天地之正，是天地本有的样子，太阳从东方升起，天亮了，太阳从西方落下，天黑了，这就是天地本有的样子，当然庄子在此指的天地不仅仅指天和地，还包括天地之间万物。天亮的时候，你再想要睡觉，睡得也没天黑舒服踏实，因为有光的阻碍，有声音的干扰。白天睡大觉，睡得可不逍遥。怎么顺应天地本有的样子呢？日出而作。天黑了，你还想在外面疯跑瞎玩，古时路上没灯，前面一大坑天黑你看不到，摔了，你也不逍遥。怎么顺应天地本有的样子呢？晚上好好在家呆着，日落而息。
天地是一成不变的吗？不是，世界万物无不在运动之中，老庄深谙于此。遇到变化怎么，要凌驾于这种变化之上，利用这种变化，而不是让这种变化成为自己的阻碍，就逍遥了。海尔兄弟告诉我们，天冷穿棉袄，天热扇扇子，智慧就是，这么简单。
大家应该都玩过酷跑游戏，第一次玩，不熟悉关卡，很容易就挂掉。假设这个游戏的关卡总是没有变化的，那么玩得次数越多，你就会跑得越远。当然游戏设计者不会这么傻，他会在游戏中设计一些变化的模式来阻碍你，如果你能很好的躲过障碍，甚至利用障碍吃到金币，那么你一定是高手。我小时候就很羡慕能在超级玛丽中跳起来踩死乌龟的同时顶到蘑菇或金币的玩家。这就是“乘天地之正，而御六气之辩”，如果你能一直保持下去，就不受空间的限制可以一关一关又一关，你妈看到你攒了这么多分数也不忍心让你中断这局，于是你就可以不受时间阻碍继续继续玩下去。你就“逍遥”自由了。
人生，又何尝不是一场游戏。"
