question,link,answer
我特别喜欢道家思想，感觉与现实社会格格不入怎么办？,https://www.zhihu.com/question/569830322/answer/2794397935,"这是还没遭到毒打啊，道家，尤其是庄子理论简直就是为了应对生活毒打，为了应对太卷的社会而诞生的理论。
打开庄子满篇都是在说“卷”，太卷了，真正的拿命卷！举几个例子：
1、能力越强的人死的越快。他用野猫做比喻，野猫虽然能力强，能伺机而动，而捕猎，机动性强，但最终逃不过猎人的陷阱，就像当时的士人，谋略、辩才再好，最终也是死在诸侯之争中：
庄子曰：“子独不见狸狌乎？卑身而伏，以候敖者；东西跳梁，不辟高下；中于机辟，死于罔罟。”
2、人出生以后就逃不开和他人一起竞争倾轧，争夺资源，而且即使自己意识到了这样不好也停止不了，因为谁停下来，谁就得死。活像现在的房贷，谁停下工作竞争，谁就在职场出局，谁就要断供。人的一生都是在疲惫奔波，精神劳累中度过，虽然没有死，但是心早就死了。
一受其成形，不亡以待尽。与物相刃相靡，其行尽如驰而莫之能止，不亦悲乎！终身役役而不见其成功，苶然疲役而不知其所归，可不哀邪！人谓之不死，奚益！其形化，其心与之然，可不谓大哀乎？人之生也，固若是芒乎？其我独芒，而人亦有不芒者乎？
3、早上受命做事，晚上就要喝冰水，因为受命之后担心做成，心中焦躁，不用冰不能平息。毕竟事情不成，肯定是要被惩罚。
今吾朝受命而夕饮冰，我其内热与！吾未至乎事之情而既有阴阳之患矣！事若不成，必有人道之患，是两也。
4、庄子在钓鱼，楚王派人聘请他做宰相，他不做，因为一做宰相就身不由己，性命危险，就像神龟在庙堂，必死无疑。
庄子钓于濮水。楚王使大夫二人往先焉，曰：“愿以境内累矣！” 庄子持竿不顾，曰：“吾闻楚有神龟，死已三千岁矣。王巾笥而藏之庙堂之上。此龟者，宁其死为留骨而贵乎？宁其生而曳尾于涂中乎？ ”二大夫曰：“宁生而曳尾涂中。”庄子曰：“往矣！吾将曳尾于涂 中。”
《庄子》中还有很多这种描写生活处境的事，不仅是士人，还有普通人，书中普通人有突然长瘤子生病的，有瘸腿的，有长相畸形的，就是少有正常的。以为那个社会太混乱了，国家之间互相攻伐，国内治理也是高压政策，逼得人不得不卷，是卷是死，不卷也是死。
所以庄子最后得出的结论是要看破生死，看破人世间的名利，只有这样才能找到新的出路。多往这看看，或许有新的感觉。"
我特别喜欢道家思想，感觉与现实社会格格不入怎么办？,https://www.zhihu.com/question/569830322/answer/2794397935,"因为道家思想告诉了你世界的真相，但是世俗却全是谎言。
道家批评“善”。“人之初，性本善” 其实是谎言 “天地不仁,以万物为刍狗;圣人不仁,以百姓为刍狗。”才是真相。
没有莫名其妙的善，没有莫名其妙的恶，真相是：所有个体都是遵守万物的规律，彼此竞争，物竞天择。
道家批评“仁义”。但是通过仁义忽悠大众符合统治者的利益，不符合普通人的利益。
道家不符合统治者对于社会秩序的需要，却告诉了人们世界的真相，世界真相是没有办法拿出来明说的。"
我特别喜欢道家思想，感觉与现实社会格格不入怎么办？,https://www.zhihu.com/question/569830322/answer/2794397935,"像你或者像我这样的人，在人世间应该不少。
你喜欢道家思想，个人觉得这很好。因为道家思想是迄今为止从我个人的世界观角度出发最伟大的思想，没有之一。
但是如果你真正能深入进去，体会到道家思想的“无为”、“无我”。那么你就应该能理解：你不应该与这个世界格格不入。
……
一个人的认知、思想、习惯与好恶决定了：他只能从正确中找到对，从美中发现美，从得到中获得快乐，在阳光中找到光明，从自我中找到自己……。
而被这个世界的认知体系埋葬的另一半就是：在黑暗中找到光明，在失去中获得拥有，在苦难中收获快乐，在平淡中品味幸福，在丑陋里发掘美好，在无我中找到自我……
你只能从“有”的世界里找到有，你无法从“无”的世界里找到有；
你只能从“有”世界里找到“用”，你无法从“无”的世界里找到“用”。
故需“有之为利，无之为用”。
人年少时是 “无”之快乐，成年后是“有”之快乐。失无得有，再无“无”之快乐幸福。
你收获的是思想，是知识。
你失去的是本能，是圆满。
……
绝大多数的人都活成了自己曾经所讨厌的模样，这并非以个人的主观能动性为转移。这既是社会大环境的命运所在，也是自己苟且经营之所为。认可自己的无能、无力亦或平凡并非庸俗而是超越了庸俗的“了不起”！
包容自己的无能、无力不是一件悲哀，或者卑微的事。这也是一颗博大的胸襟和心怀。因为住在你体内的是亿万个细胞和组织。它们共同组成和交织了你一生的健康和命运。你的包容才能让它们在意识层面有了可以追随、团结和奉献的对象。
不要由于你在外环境当中的格格不入也让它们在你的内环境世界里---格格不入。
从你出生的那一刻起。你从来也永远都不是孤独的。你怀揣着所有细胞和组织器官的命运，带着它们，引领着它们，告诉它们，给它们希望、梦想，自由和欢乐，在你可掌控并能力的世界里做最好的自已。即便是在你与之格格不入的大环境里，你依然是伟大的，是了不起的。
让它们没有遗憾，陪伴你，这一生。
“我之所见，一如你们所见；我之所欢，一如你们所欢，我之所爱，一如你们所爱；你们之所受，亦如我受；你们之责任，亦如吾之责任，你们的苦难，也是我的苦难”。---每日默颂三遍。
谁陪你风里雨里，寒里暑里？
谁陪你默默付出，从无所取？
谁与你生死与共，悲欢相同？
你不欠世界的，因为即便没有你，世界依然如故；但是你欠它们的，因为没有你，它们就没有了“生命的意义”。
……

没有人能解决这个世界的难题，从始至终你要解决的是面对自己的难题。
并非世界与你格格不入。而是你没有胸怀去承担和包容这个世界的格格不入。
这个世界有两种欢乐：一种是得到和拥有的快乐。决大多数人的一生都在为此而奋斗，无论是物质财富还是精神财富。
你要努力，你要明白你不是为了自己而奋斗。你是你这个身躯的“国王”。你是为了这个国家在努力，在拼搏，在奋斗。你的一言一行，一举一指，都在潜移默化的引领着这个国家的信念与精神。
所有的奋斗，努力，并不是为了你自已得到什么。而是要告诉你所引领的这个国家里的每一个子民（细胞）告诉它们前进的方向，告诉它们信念，梦想、希望和爱……。
让你痛苦的也让你骄傲；让你失去的也让你拥有。
人生的第二种欢乐就在于放下的快乐。物质财富是不值得去说的，因为无论你想或者不想，最终它们都会被放下。
真正能做到心底里的坦然与从容便在于对知识，思想、习惯，以及好恶的放下。很多时候你是不知道的：即便是你睡着的时候，你的精神是紧绷的，你的肌肉是紧张的……。
所有一切笼罩在你心灵之外的沉重与贪婪的迷茫掩盖了从你心灵之中绽放出来的光芒。
当你能够包容一切甚至能够包容到仇恨这意味着你已经可以放下。而放下就意味着已经卸下了笼罩在你心灵之外的所有一切尘世的庸俗与烦恼。
你应该能感受得到，即便是你感受不到，但是你的每一各细胞都能感受得到，你心灵之光所带来的能量。
真的，希望你们慢慢能够尝试和感受。
“谷神不死是谓玄牝。玄牝之门是谓天地根。绵绵若存，用之不勤”。这个藏在你脊椎骨后的玄牝之门给你带来的是无时无刻而不存在的能量之光。
就像那喷泉，像那涌雾。某一天你会感觉到，那无穷无尽的从玄牝之门喷薄而出的能量在你周身环绕，就像那从树木之根而涌入的大地的力量。
……。
人是一个维度---连接着一个世界与另一个世界之间的维度。不要因为拥有或者获得而割裂，也不要因为失望、悲观而苟且。
你是自己，也是它们的国王。
希望你记住，你永运带着沉甸甸，金灿灿的王冠。
……
我给予你的很少，但是也很多。
该怎么走，如何取舍在于你，与我无关，也与这个世界无关。"
我特别喜欢道家思想，感觉与现实社会格格不入怎么办？,https://www.zhihu.com/question/569830322/answer/2794397935,"说明你没读懂，或者根本就没读过正版，读的是假经，被人改编过儒化版的。关键字给你改改，就让你摸不清什么意思了。
儒学本质就是愚弄人民（善，圣人，仁义，天下伦理，礼乐规矩），达到思想控制，是教人老实本分，本质就是培养人的奴性，教人做如何奴隶做的更有境界、更舒服、更稳定：
好的儒生只会劝统治者爱民。脑袋只会走科举路，永远不敢取而代之，大儒本质就是奴隶长，用世俗和人情去洗脑百姓，让你当奴隶，还让你觉得应该这么做。要你的肉体创造价值，还愚弄思想让你天生就该当奴隶，这种形成大量奴隶社会。
好奴隶有四个特点：
1.为主人创造价值（勤劳），
2.懂得主人要什么（喜欢献媚，圆滑，讨好上级，讲人情，还自认为世故或者成长。“奴隶懂事了”）
3.为主人利益考虑（集体利益不可侵犯，好像维护集体利益是无上光荣。———同样的，对其他混的不好的奴隶，嫌你穷怕你富，欺软怕硬，比如“我的失败注定另人伤心，我兄弟的成功会让我更加心痛”
奴隶之间的友谊就是互相利用，比如“你有钱我漂亮咱们一起生娃，家庭认可度社会认可度更高”的观点显得天生如此）
4.听命令，习惯保持敬畏
听老师家长大人的话，反对就是错的，听人劝吃饱饭，奴性极重。见泥水做的神像要磕头才能得到庇佑，过年见长辈要磕头才有红包，（“听话主人就有奖励”磕头从来不是感恩，不信你不给压岁钱试试。
跪神明不是求财运就是求子。如果我是神，肯定会惩罚每一个给我磕头的人———你给我送东西就是想麻烦我？谁给你的胆子，贱婢！拿着你都看不上的东西让我给你办事，看不起谁呢？你是觉得我是贪图你的那点垃圾呢？还是你觉得我是笨蛋会被你用称之为“信仰”的垃圾洗脑？贱奴，生生世世沉沦吧……赐你永世沉溺苦海……永世不得超生……
反抗就是大不敬，就必须受到主人惩罚，没有主人其他奴隶也觉得你应该被惩罚。
无论是谁当了统治者，谁都会用儒学把不听话的人变成奴隶。
去看汉朝马王堆出土的道原经吧
道的意思是本源，是路（方法）。
真正掌握道，就是忘了道。
因为通过术，见过道。
又忘了道，才会正确用术。视之不见，听之不闻，搏之不得。夷，希，微。做事情不局限于意义，善于变化，像小孩子那样纯粹又不断变化。
例如，我不去想“我要拼读单词”，只是像母语一样读出来了，我才是真正掌握这个东西了。
就像英语学的好的人，把英语当成语言，而不是单纯的英翻中，执迷于术。
想法执迷于某个单纯的概念，就脱离了柔，脱离水，脱离了道。脱离了简单，离道更远了。
真正掌握道的人，可能都不知道大家口中的道是什么（道可道非常道），只会用术，把术到了巅峰（庖丁解牛）。
而术学到了巅峰，自然而然就掌握了道。（万道合而为一），这个世界上只有一种道，其他都是他的体现，所有道理都是相同的。（道生一，一生二，二生三，三生万物）。
例如伯牙懂得弹琴之术，钟子期不懂弹琴之术，但是伯牙弹琴之术到了巅峰，追求高山的气魄和流水的淡雅。钟子期务实的砍柴生活之术，生活之术，在砍柴劳累的途中也会唱山歌，也感谢高山感慨的馈赠，流水不停的汹涌。所以他们一听就懂什么意思。
再比如，语文是历史多年语言的精华（很多语言都是历史典故），地理的形成又是历史运行的关键。在历史教训中又形成了当代的政治。政治的不稳定导致战争又促使物理进步从而制造新武器。物理的进步会导致化学和生物的突破（显微镜为例）。通过物化生的物质提高生活水平，利于人们研究抽象物质运动规律（数学）。而这一切的本质是地球上物质运动。
这样的例子太多了。所有的道只有一个。老子不是道，他和我们一样是道的产物，道的学生。
老子称它为：“自然，道，朴，一”
现代人叫他：“科学，运动发展规律”
使用的人叫他“正确的手段，正确的思想”
数学家用公式描述它“自然界抽象物质运动的规律性公式”
信徒用“神明”描述它
心理学用“人性”描述它
大人用“规矩”描述它
统治者用“法律和制度”顺应它的大势。
基督教用上帝解释，这个世界的规则。
马克思用物质解释，这个世界的规则。
在我看来，神明和科学其实都是人们解释这个世界的不同道路。
或者有一个未知神灵制定了物质世界的运行规则，然后我们叫他科学（观察不到不代表一定不存在，生命的存在对宇宙而言本身就是奇迹）。或者没有未知神明，只是我们对科学探索的还不够深入。
总之，我们还有很多的路要走，去探索时间探索宇宙。（或者说我们要继续顺应道的大势，像水一样顺势而为，道法自然）。
我们都是在描述同一个东西，角度不同导致说法不同
反正都是要坚持科学发展，顺势而为。
例如，天亮就起床，天黑就碎觉，饿了就吃饭，想要了就上床，老了就死，病了就治。这就是道。
小事无为，人一多，在大势上就无不为。（这句话也可以叫：每个人都是时代洪流的组成部分，局部和整体的关系）
让所有人能听懂，还能接受。看山还是山。这正是道的体现，是术的巅峰，道家是最冷静的，最务实的。老子可能比我们大几百个辈分，他的道德经传了2000多年被运用到生活的方方面面，就已经证明他是对的。正是因为它的经书柔，像舌头一样（人生活着就会有），像水一样（利万物而有争），像朴（没被雕琢的木头）一样（显得简单），才能被广泛的运用，才能直指本源。
相比较而言，法家兵家帝王术风水术骗术纵横术杀人术攻心术夺权术，这些危害社会统治的绝学，被历代封建统治者所改编隐藏不告于人。道家是唯一一个不变一点味道的思想。（不是道教）。
可能宇宙的尽头，科学的尽头也是阴阳，大道，盈亏，虚补，朴。这些本质的东西。
而不是某些人真以为的隐居山林，消极避世。

转载改编需标明出处。"
我特别喜欢道家思想，感觉与现实社会格格不入怎么办？,https://www.zhihu.com/question/569830322/answer/2794397935,"上善若水，善利万物而不争，常居众人之所恶，故几于道。
什么时候你愿意善利万物而不争，愿意常居众人之所恶，你就与现实社会格格都入了。
当然了，水只是随缘而流，流到哪里算哪里，水不执着于非要流到每一个格子里去，天热它就上天，天冷它就下地，天寒它就成冰，它不强求，也不执着，不悲不喜，清净自在。"
我特别喜欢道家思想，感觉与现实社会格格不入怎么办？,https://www.zhihu.com/question/569830322/answer/2794397935,"道家思想怎么会与现实社会格格不入呢，如果你能真正的做到道家思想仅仅三个层面，你肯定会取得很大的成就。
我们先说第一个层面，善于利益万物。也就是在任何环境你都能尽自己的能力去帮助身边需要帮助的一切人，你能时刻把别人装在心里，别人才会真正的拥护你，尊重你。你会得到很多真心的朋友。
第二个层面，谦卑处下。你能在做到第一个层面的状态下保持谦卑处下的态度，会得到更多的信任和支持。你不但帮助了别人还能够谦虚处下，大家的眼睛都是雪亮的，你有能力，又肯吃苦，自然众望所归。你记住前提还是你要有能力，没有能力的谦卑在这个社会是行不通的，善于利益万物的前提就是你要有过硬的能力，能力是什么？就是你能为别人，为公司，为身边的人解决麻烦。你有这个实力而且还能够吃苦，谦虚处下，你不想成功都难。
第三个层面，就是不争。现在都在讲竞争，只有弱者才去竞争，因为能力不够啊。你把这个想清楚，你就会觉得竞争是一条下策。你会发现强者是不会去和别人竞争的，强者只会去帮助别人，成就别人。你的眼光不要看的太短暂，你要看的长远一点，拼命的提高自己的能力，利益众生的能力，你越不争，越帮助别人，你的能量就会越大。道家还有很多的思想，这里先列举简单的三个方面。"
我特别喜欢道家思想，感觉与现实社会格格不入怎么办？,https://www.zhihu.com/question/569830322/answer/2794397935,道家思想没有格格不入啊，恰恰相反它是非常的贴近社会和生活，更加没有消极的说法。题主说的情况，是不是看的书有问题，或者是感悟错了。很多的社会问题和事情都有显性和隐性的两面，普通人看的最多的是显性，也就是表面的，隐性的很难看清楚，因为环境原因。道家学的是要我们不但能看到表面，而且还要看到本质所在，这就是显性和隐性，也就是阴阳两方面。道家很多的书籍不会直接告诉我们答案，而是要我们自己感悟其中的思想，如果只是逐字逐句的不加思考的阅读，最后只是字面意思了，如果这样很难实际运用。
我特别喜欢道家思想，感觉与现实社会格格不入怎么办？,https://www.zhihu.com/question/569830322/answer/2794397935,道家思想本来就是出世思想，修道就不再贪慕繁华。但是，道家也有说法：大隐隐于世。我们不可能人人都跑去隐居，在俗世中修行就要有所为有所不为。通常的做法就是少说话，不和世俗人深交，该自己做的事情做好，不贪繁华权势， 对外谦恭，对内止息，这样就可以了。
我特别喜欢道家思想，感觉与现实社会格格不入怎么办？,https://www.zhihu.com/question/569830322/answer/2794397935,"不对劲啊。
你要是修个佛家，说跟社会格格不入也就算了。
道家我看来其实挺积极入世的。
一言以蔽之，可能佛家讲出淤泥不染，最后是要逃离这个三次元宇宙的。（虽然确实有读金刚经而领悟经商之道之类的例子)
老子讲和光同尘，庄子讲有用无用。
这玩意其实都是处理符号界实在界的冲突的。
或者说，是怎么在一个高度异化的世界里面，找到一条不被异化，而锻炼自己心力的出路的。
至人无己，神人无功，圣人无名，也都是这个道理。
区别可能是老子比较冷血，跟你说，反正道理是这个道理，但是你基本上做不到。
庄子讲，哦那虽然可能很难做到，但是我们还是要好好对待我们的心，找到一个自己真正喜欢的东西，人家庖丁啊，抓蝉的老爷子都得道了呢，犯了罪被砍了脚的人都得道了，为什么我们不可以得道呢？
区别就是，佛家可能说，老子不玩这个游戏了，离开这个matrix。
道家是，ok，这个matrix之中我们还是可以学到一些东西的，可以过的很开心，增长自己的功力，那我们挂了之后是离开这个宇宙还是不离开，还是去到什么b地方，都ok，我们这一世的心力增加可是实在的。"
我特别喜欢道家思想，感觉与现实社会格格不入怎么办？,https://www.zhihu.com/question/569830322/answer/2794397935,"我也有同感，总感觉自己没有动力去完成别人眼里的赚钱，买车，买房，娶媳妇，反而对于看经书，所谓的悟道有兴趣，大部分时间觉得人生毫无意义 。没有上进的动力，反而对于隐居很幻想，不知道这是我太懒了，不想背负责任，不愿意活的自由自在吗？我一直这样想了很久。
忽然有一天，看到一位抖音道士这样说到：想要做道士要先做好人道。例如在家要孝顺父母，在公司上班要尽职尽责，忠义无双。这些你努力去做就是修道了，红尘悟道才是最好的道场。道家的思想所说的无为并不是消极避世，而是帝王管理的放开权力，让百姓发挥优势的无为而治，以前小时候不懂这个道理，理解偏了，耽误了很多自己的想法和思考。
道家里面的思想很深奥也每次读来都有新的见解。就如同滔滔江水一般，连绵不绝。其实你喜欢道家，可以学习道德经，易经，这些理论学会了可以用在日常的工作，学习生活中。这其实就是修道。
例如清静经里面说：即生贪求，常沉苦海，永失真道。
每个人追求金钱权力，欲望。这是人的本性，但是你修道后，一样可以追求这些 ，但是用法完全可以不一样。
修道前：我赚钱自己吃喝玩乐，泡妞，买房，买车沉沦欲望。
修道后：我赚钱做慈善，让越来越多的穷人摆脱穷苦生活，积累功德。做力所能及的事情对自己身边的亲人，朋友好一些，让他们过的好。
同样都是赚钱，谈恋爱，追求权利和利益，但是结果却大相径庭。这道理就如同钱和利益权力的使用就是太极，自私是阴，造福大众是阳，相辅相成，缺一不可。这才是道，不用深山老林里去修道，每一次上地铁，每一次善恶的抉择，每一次面临良心的拷问都可以是道场，都可以看经书，选择更上一层楼。"
我特别喜欢道家思想，感觉与现实社会格格不入怎么办？,https://www.zhihu.com/question/569830322/answer/2794397935,"道士们都知道这个社会道士太多就完蛋了
其中一点就是道士都是道家思想为核心
儒家可以理解为国家不行，我得好好治理，让国家行起来
佛教思路则是国家不行，那我就想招让老百姓过的开心点
道家则是国家不行，老子说看不见就是看不见，你要是硬要老子看见我可就变出一只眼的石像了
人本身是好争好抢的，修道就是研究把这玩意弄没，所以受到社会的毒打之后他们选择我懒得搭理你，老子润了。但是修道这玩意（我是唯物不信这个）本质上就是成不了仙的，所以心里还留着凡人心性
你要是做的太过分了，不让老百姓吃饭，给道爷逼急了，就别怪我用江湖戏法骗一群人跟我做大事业了"
我特别喜欢道家思想，感觉与现实社会格格不入怎么办？,https://www.zhihu.com/question/569830322/answer/2794397935,"那只能说明你还没看明白，你可以想想，道家始祖老子，一生都在图书馆工作，积极学习，努力工作，怎么会创立一套与社会格格不入的消极避世的思想理论体系呢？
也许你只是看到了“无为”、“不挣”、“居下”、“柔弱”、“无私”、“不敢为天下先”、“有生于无”、“功成身退”这类文字时，肤浅的以为道家就是避世、退却、回避的消极思想，那就大错特错了。
你好好看看，《道德经》里面还有内容——九层之台，起于垒土，千里之行始于足下；贵以身为天下，可以寄天下，爱以身为天下，可以托天下；圣人常善救人，故无弃人，常善救物，故无弃物……这些积极思想，为什么就看不到呢？
再说了，无为的目的是为了无不为，无私的目的是为了成其私，柔弱的目的是为了胜刚强，不争的目的是为了莫能与之争，功成身退首先是不是要功成，不敢为天下先目的是为了成器长（大器）……好好想想，哪里来的消极思想？"
我特别喜欢道家思想，感觉与现实社会格格不入怎么办？,https://www.zhihu.com/question/569830322/answer/2794397935,"如果你真的喜欢道家思想，并了解道家思想，就不应该会觉得自己与现实社会格格不入，反而会觉得自己在这个世界上过得特别轻松。
比如老子「道德经」第三十七章说「道常无为而无不为」。你如果理解为「不做事」「厌世」「逃避现世」，那自然会觉得「格格不入」。但这里面的意思不是让你「出世」，而是让你更好的「入世」。
做事情顺应自然，是要找到其中的「道」。我们常说「道」和「术」，「道」是规律，「术」是手段。人常常觉得困惑困扰的，是不得「术」，即觉得自己找不到方法手段。但实质是没悟「道」，没看见其中的规律。
道家教人，是要把自己抽身出事物本身，站在更高的角度，去发现万事万物的规律，然后顺应这个规律行事，这是一种智慧。
再如我个人很喜欢的一个意象，中国文化中推崇的「善」的最高层次叫「上善若水」，最高层次的「善」，是像「水」一样。
上下文出自「老子.上篇」。我们常说「上善若水」，很多人会写成字裱起来挂在墙上，可后面的文字却不多人知道。
「上善若水，水善利万物而不争，处众人之所恶，故几于道。」
看到这，可能有人会觉得，这是在教我们不要跟别人去争，如果这样想，又会进入「格格不入」的路径去了。
再往下看，「老子」写了水的几种优点。
「居善地，心善渊，与善仁，言善信，正善治，事善能，动善时。」
这些都是水的优点，也是中国文化里希望人能够修养到的境界。
比如第一个「居善地」。这不是说要去找好的地方居住，而是反过来的，是一个人到了哪里，就要把那里变成「善地」。这就是对人修养的一个要求，要有「主观能动性」，改变周围不好的环境。因为「水」就是这样的。原来这里是一片荒地，把水源引入进来，就能将此地变成肥沃富饶之地。
这样的例子还有很多很多，三天三夜也说不完，因为这些文化和智慧已经植入中国人的基因了。所以，如果你真的喜欢道家，你应该追寻的是道家的智慧，而不是将「喜欢道家」变成逃避的借口。"
我特别喜欢道家思想，感觉与现实社会格格不入怎么办？,https://www.zhihu.com/question/569830322/answer/2794397935,"姑妄言之，不喜勿喷
我个人认为与现实社会格格不入的原因在于“我执”。即认为现实社会应该像我想的一样，结果就落入了执念。
既然选择入世，就要明白世上有好人、有恶人，会看到好人不得好报，恶人逍遥法外。但如果因此怀疑天道不公，忘却了守正、信善，好一点的，痛恨所谓的恶劣行为，并由此愤懑不平，认为自己与世界格格不入，那你心里肯定有魔障。
在这个纷繁的世间存在，我们的身边有大德转世，也有恶鬼来人间，不少的恶魔还活得很逍遥。你如果不能正视这现实，不实事求是，活在自己的一厢情愿中而不能幡然醒悟，怎么能不痛苦呢？
但是这就代表我们没有办法获得内心的解脱了吗？不是的。这就要看我们的心态到了什么程度，正是这一次次的磨砺，看到了黑暗面，才让我们的心得到了锻炼，就好像马哲中实践和认识的关系。
这阶段我们需做到：
1⃣️认清了事实2⃣️不执着于所谓真理、坦然面对世间的种种乱象
然后须知修心化性
与其盯着现实社会的种种困难，不如盯着自己的心境。路边野狗朝你叫，你总不能咬回去，你可能会鄙视的看一眼，但在你修心之后，这是个什么事呢？
我不把他放在心上，而不是我的心大容得下。
一点一点磨砺自己的心性，使轻易不被外物所拖累，一开始可能是一点点的小事，比如走道被人撞了，后阶段可能就是想对大一点的事。
我不会和谁轻易发生争辩，我可以坦然面对各种各样的不平。我已无我，和光同尘。
—————————————-分割线
其实可以不光着烟于道家思想，佛家，儒家，耶稣基督，古圣先贤，中外哲人的都可以涉猎。
其实马哲的矛盾论实践论最适合解答你现在的问题，辩证法思想光辉灿烂"
我特别喜欢道家思想，感觉与现实社会格格不入怎么办？,https://www.zhihu.com/question/569830322/answer/2794397935,道家的东西是真确且可贵的，而世俗社会以虚伪人意的集合而形成的整体导向，却有违道之本然，所以感到格格不入是正常的。这里面一方面要注意“藏相”，就是你毕竟是生活在世俗生活中，外在不可以表现得过于有异于常人，心里知道就可以了；另一方面又要注意不应该被世俗的惯性所裹挟。世俗的力量其实是很强大的，内心始终坚守一片净土，也并不容易。需要自己坚持对这方面的探索和追求，同时也需要寻访明师益友，结伴同行可能更好些。
我特别喜欢道家思想，感觉与现实社会格格不入怎么办？,https://www.zhihu.com/question/569830322/answer/2794397935,"没有与现实有鸿沟，相反非常贴切。
越是顶级的思想，越是底层，应用面越是广泛，也越是不能直接拿来用，底层的理论得降本流末一层层换形转相，最后到实际层面时，产生一个具体方法，这个方法才可以应用现实。
形而上者谓之道，形而下者谓之器。道因其无形，无所桎梏，可变万象，可御万器，可生万法。器因其有形，有所桎梏，则只有一象，只能被道所御，只有固定的一或几种用法。
道怎么变成器？朴散则为器。任何事物想要发挥作用，则离开它纯朴天然的本真，开始降本流末，层层转化。它每降一层，范围就越是禁锢，每转化一层，作用就越是局限，当降到最后一层时，变为有形的器，这个器看的着摸得见，因其有形有象，才能直接作用于现实。
想要将思想致用实际，不能死套公式，要学会因地制宜，因时制宜，通权达变，降本流末，化道为器，最后才能应用实际。
举个例子，某人想涨工资，但老板一向吝啬，某人便想到道家阐述的“反者道之动”，他能直接拿着“反者道之动”这几个字去给老板看吗？不能，这是完全不懂变通，他得根据思想作为指导原则因时因地想一个具体办法。这个具体的办法就是一定程度的器，因离开纯朴本质，范围局囿，只能应用在涨工资这个范围中。怎么做呢？按一般道理，想涨工资得勤奋干活，多做业绩，根据业绩能者多拿；又或者帮忙送礼，搞好关系，靠关系提拔。
某人不这么做，他想要老板涨工资，按道理反要做看起来扣工资的事，但直接做扣工资的事，公司只会将他开除，所以想要达成扣工资的目的，反要做涨工资的事。这就是想到一个具体办法还得根据情况应变，用两次反者道之动。
某人想清楚后，开始行动。他先是在工作上刻苦钻研，渐渐成为业绩突出员工，功劳显赫，然后又隐晦表现出跳槽意向，老板一看这么好一个员工怎么能离开，于是立刻涨了工资，某人目的达成。
思想之所以是思想，不是方法，就是因为思想是不变的原则，方法是可变的形式，拿着不变的原则随实际产生可变的形式，才是思想指导生活的方法。"
我特别喜欢道家思想，感觉与现实社会格格不入怎么办？,https://www.zhihu.com/question/569830322/answer/2794397935,"个人的一点想法。
道家的思想和现实社会本身就没有多大关系，道家没有教你在社会上应该怎么做，人际该怎么处理，该怎么说话，该恪守什么样的道德…
它只是在告诉你，有一件事物，他经历了某件事，或者有了某种想法，最后有了什么结果，不同程度下也可能具有很多种结果，它说世上的一切不是非黑即白，它可能还是又黑又白，似乎是黑，似乎也是白，似乎存在，似乎又不存在，什么都是似乎，所以站在某种现实社会的角度上，它不太确定，也不太明确，在这一点上似乎有些格格不入。
道家更多的是个人的修行，难难难，道最玄，不遇知音不可谈。一切都靠你自身，它能把你提到一个很高的地方，看到万物的生发消散，它能给你一颗如银河一般广廓的内心，容纳无尽的星辰。
你去看那些真正得道的人，往往也表现不出什么睿智来，甚至似乎有些颠三倒四，昏昏噩噩，言行却又玄通微妙，变化多端，不易琢磨，他们好像在梦里一样，又好像十分清醒，这些体会真的令人很快乐，却又无法明白的说出来，带你去看到，如果有一天你能看到这些，那么格格不入这个问题或许就不存在了，又或许是存在不存在也无甚所谓。"
